TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
org.Controller.Controller,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,113,0.3,2,70,152,137560,1776956320428,0.7242990654205608,1111111111111111001011111001110011110101110011111011111101111100111111000000111011101111111011100000111111111111111111011111111101110001110111111111111111111111100011111011100011101111000000000011111100101011101011,0.6842105263157895,1111111111111111111111111111111111111010000001110011110010000011010101010000,1.0,11111111111111111,0,0,17,1,0.6736842105263158,110111110111111111111101011111111111111111111111111111111111111111111111111111111111111111111111111111111001100010001001111000000000001100101110111111000011101111101111111000001111000000111000001111011111111111000011111000100001111011111011001011000110010110001110000000000000000111111,0.2857142857142857,0100100100100101000000000000100100100010010100000001001001001001010010100011010010010010010000100100100100100101010100010000010000000,1.0,1111111111111111111111111111111111111111111111111111,0.7884615384615384,1111111110000111011100111111111111110111111111101001,0.6842105263157895,1111111111111111111111111111111111111001000010110011110010000011010110010000
