TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
org.View.AdminMenu,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,66,0.3,2,24,130,79693,1776956786196,0.7027027027027027,11111111111111111111001100000000000011111111001110000001111111111111111111,0.6818181818181818,1111010111110111011000,1.0,111111111111111111,0,0,18,5,0.8372093023255814,11111111111111111111111111111111111111111111111111011111111111111111111110000000000000,1.0,,1.0,111111,1.0,111111,0.6818181818181818,1111011110011111011000
