TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
org.Controller.Controller,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,113,0.3,2,99,289,138752,1778264080110,0.8457943925233645,1111111111111111001111111001111111111111111111111011111101111111111111111001111011111111111011100000111111111111111111111111111101110001110111111111111111111111110111111111111111111111100000000011111100111011111111,0.8421052631578947,1111111111111111111111111111111111111111111111111011110011100011111101010000,1.0,11111111111111111,0,0,17,1,0.775438596491228,111111111111111111111101011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111000000110111110111110111111010111101111101111111000001111000000111000001111011111111111110111111000100001111011111111101111111110010110001110000000000000000111111,0.43609022556390975,0100100100100101111110100100100100101111010100100101001001001001010010100111010010010010010110100100100100100101111100010010010010010,1.0,1111111111111111111111111111111111111111111111111111,1.0,1111111111111111111111111111111111111111111111111111,0.8421052631578947,1111111111111111111111111111111111111111111111111011110011100011111110010000
